name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_unit,torque_rpm,cars_age
Honda,475000,57000,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,5.0,109.0,4500.0,5
Tata,110000,120000,Diesel,Individual,Manual,Second Owner,17.8,1405.0,70.0,5.0,132.3,2500.0,10
Renault,350000,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,91.0,4250.0,5
Maruti,450000,175000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,6
Tata,150000,90000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,132.3,2500.0,12
Tata,80000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,83.30000000000001,2500.0,13
Hyundai,430000,35000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,114.7,4000.0,7
Toyota,1450000,81000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,343.0,1400.0,5
Chevrolet,360000,100000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,5.0,327.0,2600.0,11
Tata,1445000,60000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,400.0,1750.0,5
Honda,670000,60000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,200.0,1750.0,6
Mercedes-Benz,2000000,70000,Petrol,Individual,Automatic,First Owner,13.7,1991.0,183.0,5.0,300.0,1200.0,6
Maruti,175000,83000,Petrol,Individual,Manual,Second Owner,,,,,,,12
Honda,440000,50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,7
Hyundai,254999,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,219.52,1750.0,10
Datsun,530000,65000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,7.0,104.0,4000.0,4
Mahindra,890000,40000,Diesel,Individual,Manual,Second Owner,16.0,1997.0,140.0,7.0,320.0,1600.0,6
Volkswagen,280000,80000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,180.0,2000.0,9
Maruti,725000,35000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,113.0,4200.0,5
Mahindra,700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,6
Maruti,90000,70000,Petrol,Individual,Manual,First Owner,18.2,998.0,67.1,5.0,90.0,3500.0,15
Hyundai,287000,100000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,99.04,4500.0,7
Hyundai,1380000,55000,Petrol,Individual,Automatic,First Owner,14.8,1591.0,121.3,5.0,151.0,4850.0,4
Toyota,750000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,200.0,1200.0,9
Hyundai,650000,40000,Petrol,Individual,Manual,First Owner,17.43,1396.0,105.5,5.0,135.3,5000.0,6
Maruti,240000,108916,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,90.0,3500.0,9
Hyundai,290000,40000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,74.5,4000.0,9
Hyundai,229999,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,8
Honda,1000000,50000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,200.0,1750.0,6
Hyundai,200000,90000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,96.1,3000.0,10
Maruti,90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,62.0,3000.0,18
Hyundai,330000,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,219.52,1750.0,10
Maruti,200000,70000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,113.0,4500.0,13
Mahindra,420000,31000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,190.0,1750.0,4
Maruti,260000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,13
Hyundai,590000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,114.7,4000.0,6
Maruti,545000,180000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,190.0,2000.0,7
Maruti,210000,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,90.0,3500.0,11
Honda,185000,110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,124.46000000000001,2700.0,14
Maruti,125000,59000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,90.0,3500.0,16
Hyundai,280000,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,74.5,4000.0,8
Hyundai,99000,89500,Petrol,Individual,Manual,First Owner,,,,,,,17
Maruti,98000,70000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,90.0,3500.0,17
Tata,100000,190000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,135.0,2500.0,13
Mahindra,250000,180000,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.1,5.0,160.0,2000.0,9
Toyota,750000,150000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,343.0,1400.0,12
Chevrolet,160000,130000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,5.0,305.0,2000.0,15
Hyundai,509999,120000,Diesel,Individual,Automatic,Second Owner,22.32,1582.0,126.3,5.0,259.9,1900.0,9
Tata,95000,80000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,85.0,2500.0,13
Hyundai,525000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,259.8,1900.0,8
Datsun,278000,20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,91.0,4250.0,5
Maruti,50000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,59.0,2500.0,25
Volkswagen,254999,120000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.9,5.0,180.0,2000.0,11
Maruti,675000,10000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,113.0,4200.0,3
Maruti,600000,147000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,6
Maruti,950000,51000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,200.0,1750.0,4
Honda,229999,60000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5.0,124.46000000000001,2700.0,15
Toyota,600000,220000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,199.92,1400.0,13
Maruti,330000,20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,69.0,3500.0,5
Maruti,350000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,5
Volkswagen,560000,35000,Petrol,Individual,Manual,First Owner,16.2,1199.0,74.0,5.0,110.0,3000.0,6
Maruti,440000,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,5
Maruti,220000,90000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,90.0,3500.0,11
Maruti,750000,110000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,5
Mahindra,800000,140000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,7
Tata,59259,104000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,83.30000000000001,2500.0,15
Maruti,740000,9000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,115.0,4000.0,4
Maruti,570000,19000,Petrol,Individual,Automatic,Second Owner,20.89,1197.0,81.8,5.0,113.0,4200.0,3
Maruti,430000,20000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,90.0,3500.0,5
Maruti,800000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,6
Hyundai,450000,53000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,160.0,1500.0,7
Maruti,420000,105000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,9
Mahindra,750000,16000,Diesel,Individual,Manual,First Owner,18.06,2523.0,63.0,7.0,182.5,1500.0,7
Maruti,780000,7200,Petrol,Individual,Manual,First Owner,21.1,998.0,100.5,5.0,150.0,1700.0,3
Volkswagen,320000,77000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,180.0,2000.0,11
Mahindra,690000,40000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,190.0,1750.0,5
Maruti,375000,70000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,10
Ford,620000,50000,Petrol,Individual,Manual,First Owner,18.12,1196.0,86.8,5.0,112.0,4000.0,5
Hyundai,300000,85000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,96.1,3000.0,7
Maruti,370000,58000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,101.0,3000.0,6
Mahindra,770000,85000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,7.0,247.0,1800.0,9
Hyundai,500000,65000,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0,113.75,4000.0,8
Mahindra,450000,120000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,190.0,1750.0,5
Hyundai,195000,50000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,96.1,3000.0,9
Maruti,472000,30000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,90.0,3500.0,4
Maruti,250000,58000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,90.0,3500.0,8
Chevrolet,165000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,150.0,1750.0,11
Tata,525000,110000,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,5.0,190.0,1750.0,4
Maruti,145000,65000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,90.0,3500.0,19
Tata,325000,100000,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.8,5.0,200.0,1750.0,9
Mahindra,660000,60000,Diesel,Individual,Manual,Second Owner,16.5,1493.0,70.0,7.0,195.0,1400.0,5
Ford,310000,90000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,160.0,2000.0,8
Mahindra,250000,200000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,180.0,1440.0,14
Ford,330000,100000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,160.0,2000.0,8
Ford,250000,80000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,10
Mahindra,650000,60000,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,240.0,1600.0,5
Maruti,305000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,6
Maruti,600000,50000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,200.0,1750.0,7
Maruti,280000,110000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,7
Tata,153000,50000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,140.0,1800.0,11
Mahindra,700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,4
Renault,325000,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,72.0,4386.0,5
Maruti,305000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,6
Maruti,155000,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,59.0,2500.0,16
Maruti,235000,80000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,90.0,3500.0,10
Tata,60000,100000,Diesel,Individual,Manual,Fourth & Above Owner,,,,,,,17
Maruti,500000,15000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,6
Mahindra,120000,150000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,180.0,1440.0,18
Maruti,155000,63000,Petrol,Individual,Manual,Third Owner,,,,,,,13
Skoda,675000,88000,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,250.0,1500.0,6
Toyota,950000,80000,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.6,7.0,200.0,1200.0,8
Mahindra,1051000,59865,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.87,7.0,360.0,1750.0,4
Volkswagen,591000,60000,Diesel,Dealer,Manual,First Owner,21.49,1498.0,108.5,5.0,250.0,1500.0,6
Hyundai,585000,72000,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,7
Honda,1025000,68140,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.6,5.0,145.0,4600.0,5
Maruti,450000,53190,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,8
Hyundai,484999,70100,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,8
Honda,650000,47725,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,5.0,200.0,1750.0,4
Maruti,434999,70195,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,8
Ford,195000,77395,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,11
Mahindra,1000000,17000,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,8.0,300.0,1750.0,3
Hyundai,650000,64000,Diesel,Dealer,Automatic,First Owner,14.62,1498.0,113.42,5.0,250.0,1500.0,9
Chevrolet,190000,74321,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,5.0,142.5,1750.0,8
Maruti,409999,80235,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,9
Hyundai,1050000,77150,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,5.0,259.9,1900.0,6
Volkswagen,651000,69000,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,250.0,1500.0,7
Maruti,650000,57000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,200.0,1750.0,7
Skoda,750000,89000,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.6,5.0,250.0,1500.0,5
Volkswagen,799000,61100,Diesel,Dealer,Automatic,First Owner,14.3,1968.0,140.0,5.0,358.68000000000006,1750.0,10
Skoda,355000,116000,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,5.0,210.0,,12
Hyundai,600000,80000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.32,5.0,259.8,1900.0,7
Maruti,685000,26000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,4
Maruti,509999,100000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,4
Maruti,150000,82300,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,62.0,3000.0,10
Maruti,650000,82050,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,5
Toyota,400000,74500,Diesel,Individual,Manual,First Owner,,,,,,,10
Mahindra,675000,120000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,10
Renault,319000,30000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,91.0,4250.0,4
Honda,640000,6000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,110.0,4800.0,3
Hyundai,650000,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,114.7,4000.0,5
Maruti,650000,70000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,7
Maruti,155000,70000,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,62.0,3000.0,12
Maruti,650000,70000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,7
Maruti,175000,120000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,190.0,2000.0,14
Hyundai,375000,76000,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,5.0,159.8,1500.0,8
Hyundai,430000,80000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,160.0,1500.0,8
Tata,65000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,83.30000000000001,2500.0,14
Hyundai,150000,70000,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,122.50000000000001,3500.0,13
Hyundai,620000,13000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,114.73,4000.0,3
Ford,250000,60000,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.6,5.0,146.0,3400.0,9
Maruti,275000,165000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,113.0,4500.0,11
Chevrolet,454000,120000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,10.0,171.0,1800.0,9
Mahindra,600000,30000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,5
Volkswagen,400000,100000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,250.0,1500.0,11
Mahindra,180000,187000,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,156.8,2000.0,15
Maruti,750000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,6
Maruti,500000,40000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,6
Audi,2825000,22000,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,5.0,380.0,1750.0,5
Honda,2125000,5500,Diesel,Dealer,Manual,First Owner,26.8,1597.0,118.0,5.0,300.0,2000.0,2
BMW,3350000,18000,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0,400.0,1750.0,4
Honda,840000,1500,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,5.0,110.0,4800.0,3
Honda,1000000,46000,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.6,7.0,200.0,1750.0,7
Maruti,740000,24400,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,190.0,2000.0,5
Volkswagen,1290000,29899,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,250.0,1500.0,4
Toyota,1800000,20000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,8.0,360.0,1200.0,4
Hyundai,775000,2000,Petrol,Dealer,Manual,First Owner,20.7,1197.0,81.86,5.0,113.75,4000.0,2
Renault,695000,34000,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,8.0,200.0,1900.0,5
Hyundai,730000,31000,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,5.0,117.0,4000.0,4
Chevrolet,1295000,46000,Diesel,Dealer,Automatic,Second Owner,11.45,2776.0,197.2,7.0,500.0,2000.0,6
Mercedes-Benz,3300000,60000,Diesel,Dealer,Automatic,First Owner,0.0,1950.0,194.0,5.0,400.0,2800.0,5
Hyundai,540000,7000,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.0,5.0,99.0,4500.0,4
Maruti,434999,10000,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,90.0,3500.0,6
Mercedes-Benz,4600000,6000,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,170.0,5.0,400.0,1400.0,4
Hyundai,850000,59235,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,259.9,1900.0,7
BMW,5800000,21000,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,400.0,1750.0,3
Honda,520000,48000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,8
Mahindra,650000,114000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,218.0,1400.0,4
Maruti,430000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,11
Hyundai,360000,144000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,219.7,1500.0,9
Hyundai,350000,144000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,219.7,1500.0,9
Maruti,791000,190000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,6
Toyota,950000,190000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,200.0,1400.0,7
Maruti,690000,20000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,3
Hyundai,860000,40000,Diesel,Individual,Manual,Second Owner,22.0,1582.0,126.2,5.0,259.87,1500.0,5
Maruti,371000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,10
Tata,45000,60000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,68.0,5.0,127.4,2500.0,14
Ford,55000,201000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5.0,159.74,2000.0,16
Volkswagen,240000,110000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,250.0,1500.0,11
Maruti,495000,77215,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,190.0,2000.0,8
Maruti,170000,50000,Petrol,Individual,Manual,First Owner,,,,,,,17
Honda,671000,48228,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,110.0,4800.0,7
Maruti,693000,58559,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,190.0,2000.0,5
Maruti,352000,72179,Diesel,Dealer,Manual,First Owner,,,,,,,12
Honda,802999,50856,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,200.0,1750.0,6
Honda,890000,18300,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,145.0,4600.0,5
Maruti,495000,59292,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,7
Maruti,545000,10000,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,90.0,3500.0,4
Maruti,775000,21147,Petrol,Dealer,Automatic,First Owner,21.4,1197.0,83.1,5.0,115.0,4000.0,4
Honda,925000,69000,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,5.0,200.0,1750.0,5
Mahindra,1450000,10000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,7.0,300.0,1750.0,3
Maruti,790000,16000,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,4
Toyota,1789999,36000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,8.0,343.0,1400.0,5
Maruti,620000,37000,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,113.0,4200.0,5
Maruti,375000,61173,Diesel,Dealer,Manual,First Owner,27.62,793.0,47.0,5.0,125.0,2000.0,6
Maruti,595000,77321,Diesel,Dealer,Manual,First Owner,,,,,,,6
Audi,2450000,30000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,400.0,1750.0,6
Mahindra,850000,75000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,8
Maruti,750000,51000,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,5.0,113.0,4200.0,5
Maruti,775000,17000,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,113.0,4200.0,4
Maruti,260000,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,190.0,2000.0,14
Audi,2000000,35000,Diesel,Individual,Automatic,Second Owner,17.68,1968.0,174.33,5.0,380.0,1750.0,9
Hyundai,300000,10000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,5
Mahindra,1300000,91567,Diesel,Individual,Automatic,Third Owner,16.0,2179.0,140.0,7.0,330.0,1600.0,6
Maruti,380000,50000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,90.0,3500.0,5
Hyundai,480000,60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,113.75,4000.0,5
Maruti,240000,35000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,69.0,3500.0,6
Hyundai,500000,33400,Petrol,Individual,Manual,First Owner,17.43,1396.0,105.5,5.0,135.3,5000.0,8
Maruti,420000,36000,Petrol,Individual,Manual,First Owner,20.4,1197.0,83.11,5.0,113.0,4200.0,7
Ford,130000,180000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,11
Maruti,110000,80000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,90.0,3500.0,10
Maruti,120000,120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,62.0,3000.0,15
Maruti,700000,80000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,5
Maruti,550000,120000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,4
Tata,190000,110000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,135.0,2500.0,8
Toyota,665000,70000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,170.0,1800.0,4
Mahindra,445000,120000,Diesel,Individual,Manual,Second Owner,14.95,2489.0,93.7,7.0,218.0,1400.0,8
Hyundai,340000,92686,Diesel,Dealer,Manual,Second Owner,21.9,1396.0,88.76,5.0,219.6,1500.0,10
Hyundai,330000,180000,Diesel,Individual,Manual,First Owner,13.6,1991.0,142.0,5.0,323.40000000000003,2000.0,13
Tata,270000,80000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.76,5.0,200.0,1750.0,10
Mahindra,1044999,70000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,330.0,1600.0,7
Maruti,279000,117000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,190.0,2000.0,13
